año,eleccion_tipo,eleccion_id,recuento_tipo,recuento_id,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,agrupacion_id,agrupacion_nombre,lista_numero,lista_nombre,votos_tipo,votos_cantidad,asistencia_mesa,votos_positivos,promedio_asistencia_circuito,diferencia_asistencia,z_score_diferencia_asistencia
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,108,San Pedro,00922,00922,158,NATIVOS,348,8,PARLAMENTO MERCOSUR NACIONAL,133,HACEMOS POR NUESTRO PAIS,,,POSITIVO,9,90.80459770114942,251.0,79.39480516393036,11.409792537219062,3.181613834192572
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,108,San Pedro,00922,00922,158,NATIVOS,348,8,PARLAMENTO MERCOSUR NACIONAL,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,3,90.80459770114942,251.0,79.39480516393036,11.409792537219062,3.181613834192572
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,108,San Pedro,00922,00922,158,NATIVOS,348,8,PARLAMENTO MERCOSUR NACIONAL,132,JUNTOS POR EL CAMBIO,,,POSITIVO,53,90.80459770114942,251.0,79.39480516393036,11.409792537219062,3.181613834192572
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,108,San Pedro,00922,00922,158,NATIVOS,348,1,PRESIDENTE Y VICE,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,5,90.80459770114942,266.0,79.39480516393036,11.409792537219062,3.181613834192572
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,108,San Pedro,00922,00922,158,NATIVOS,348,1,PRESIDENTE Y VICE,132,JUNTOS POR EL CAMBIO,,,POSITIVO,60,90.80459770114942,266.0,79.39480516393036,11.409792537219062,3.181613834192572
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,97,Roque Pérez,00832,00832,12,NATIVOS,347,7,INTENDENTE,20135,LA LIBERTAD AVANZA,,,POSITIVO,15,93.0835734870317,305.0,81.74808327874584,11.335490208285862,3.160894674148649
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,97,Roque Pérez,00832,00832,12,NATIVOS,347,7,INTENDENTE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,110,93.0835734870317,305.0,81.74808327874584,11.335490208285862,3.160894674148649
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,97,Roque Pérez,00832,00832,12,NATIVOS,347,7,INTENDENTE,20134,UNION POR LA PATRIA,,,POSITIVO,180,93.0835734870317,305.0,81.74808327874584,11.335490208285862,3.160894674148649
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,5,SENADOR PROVINCIAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,58,83.14285714285714,263.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,5,SENADOR PROVINCIAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,4,83.14285714285714,263.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,7,INTENDENTE,20134,UNION POR LA PATRIA,,,POSITIVO,129,83.14285714285714,274.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,7,INTENDENTE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,117,83.14285714285714,274.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,1,PRESIDENTE Y VICE,135,LA LIBERTAD AVANZA,,,POSITIVO,87,83.14285714285714,291.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,7,INTENDENTE,20135,LA LIBERTAD AVANZA,,,POSITIVO,25,83.14285714285714,274.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,7,INTENDENTE,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,3,83.14285714285714,274.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,5,SENADOR PROVINCIAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,105,83.14285714285714,263.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,1,PRESIDENTE Y VICE,132,JUNTOS POR EL CAMBIO,,,POSITIVO,97,83.14285714285714,291.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,1,PRESIDENTE Y VICE,134,UNION POR LA PATRIA,,,POSITIVO,97,83.14285714285714,291.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,5,SENADOR PROVINCIAL,20134,UNION POR LA PATRIA,,,POSITIVO,96,83.14285714285714,263.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,4,GOBERNADOR Y VICE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,107,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,4,GOBERNADOR Y VICE,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,4,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,2,SENADOR NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,4,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,8,PARLAMENTO MERCOSUR NACIONAL,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,3,83.14285714285714,269.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,1,PRESIDENTE Y VICE,133,HACEMOS POR NUESTRO PAIS,,,POSITIVO,7,83.14285714285714,291.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,1,PRESIDENTE Y VICE,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,3,83.14285714285714,291.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,2,SENADOR NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,102,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,2,SENADOR NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,95,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,2,SENADOR NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,64,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,103,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,4,GOBERNADOR Y VICE,20134,UNION POR LA PATRIA,,,POSITIVO,97,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,95,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,63,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,8,PARLAMENTO MERCOSUR NACIONAL,135,LA LIBERTAD AVANZA,,,POSITIVO,65,83.14285714285714,269.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,8,PARLAMENTO MERCOSUR NACIONAL,134,UNION POR LA PATRIA,,,POSITIVO,95,83.14285714285714,269.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,8,PARLAMENTO MERCOSUR NACIONAL,132,JUNTOS POR EL CAMBIO,,,POSITIVO,100,83.14285714285714,269.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,4,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,8,PARLAMENTO MERCOSUR NACIONAL,133,HACEMOS POR NUESTRO PAIS,,,POSITIVO,6,83.14285714285714,269.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,4,GOBERNADOR Y VICE,20135,LA LIBERTAD AVANZA,,,POSITIVO,57,83.14285714285714,265.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,104,83.14285714285714,264.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,95,83.14285714285714,264.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,61,83.14285714285714,264.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,103,San Antonio de Areco,00867,00867,53,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,4,83.14285714285714,264.0,71.80939261924226,11.333464523614879,3.1603298131880413
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00488,00488,235,NATIVOS,346,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,20,93.35260115606935,294.0,82.27239424641955,11.080206909649803,3.089709078798923
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00488,00488,235,NATIVOS,346,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,72,93.35260115606935,294.0,82.27239424641955,11.080206909649803,3.089709078798923
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00488,00488,235,NATIVOS,346,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,100,93.35260115606935,294.0,82.27239424641955,11.080206909649803,3.089709078798923
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00488,00488,235,NATIVOS,346,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,102,93.35260115606935,294.0,82.27239424641955,11.080206909649803,3.089709078798923
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,99,Saladillo,00846,00846,71,NATIVOS,352,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,102,89.77272727272727,236.0,78.75711755127352,11.015609721453743,3.0716961914528906
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,99,Saladillo,00846,00846,71,NATIVOS,352,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,52,89.77272727272727,236.0,78.75711755127352,11.015609721453743,3.0716961914528906
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,99,Saladillo,00846,00846,71,NATIVOS,352,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,76,89.77272727272727,236.0,78.75711755127352,11.015609721453743,3.0716961914528906
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,99,Saladillo,00846,00846,71,NATIVOS,352,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,6,89.77272727272727,236.0,78.75711755127352,11.015609721453743,3.0716961914528906
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00502,00502,1001,NATIVOS,347,4,GOBERNADOR Y VICE,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,12,89.9135446685879,268.0,79.06203893491583,10.85150573367207,3.0259358924755704
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00502,00502,1001,NATIVOS,347,4,GOBERNADOR Y VICE,20135,LA LIBERTAD AVANZA,,,POSITIVO,53,89.9135446685879,268.0,79.06203893491583,10.85150573367207,3.0259358924755704
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00502,00502,1001,NATIVOS,347,4,GOBERNADOR Y VICE,20134,UNION POR LA PATRIA,,,POSITIVO,121,89.9135446685879,268.0,79.06203893491583,10.85150573367207,3.0259358924755704
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00502,00502,1001,NATIVOS,347,4,GOBERNADOR Y VICE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,82,89.9135446685879,268.0,79.06203893491583,10.85150573367207,3.0259358924755704
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01018,01018,246,NATIVOS,356,7,INTENDENTE,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,2,91.01123595505618,289.0,80.20502058261141,10.806215372444768,3.0133067022982454
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01018,01018,246,NATIVOS,356,7,INTENDENTE,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,121,91.01123595505618,289.0,80.20502058261141,10.806215372444768,3.0133067022982454
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01018,01018,246,NATIVOS,356,7,INTENDENTE,20134,UNION POR LA PATRIA,,,POSITIVO,100,91.01123595505618,289.0,80.20502058261141,10.806215372444768,3.0133067022982454
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01018,01018,246,NATIVOS,356,7,INTENDENTE,20135,LA LIBERTAD AVANZA,,,POSITIVO,66,91.01123595505618,289.0,80.20502058261141,10.806215372444768,3.0133067022982454
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00105,00105,42,NATIVOS,349,9,PARLAMENTO MERCOSUR REGIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,6,68.48137535816619,239.0,79.25045749272549,-10.769082134559298,-3.0029521210927586
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00105,00105,42,NATIVOS,349,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,39,68.48137535816619,239.0,79.25045749272549,-10.769082134559298,-3.0029521210927586
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00105,00105,42,NATIVOS,349,9,PARLAMENTO MERCOSUR REGIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,58,68.48137535816619,239.0,79.25045749272549,-10.769082134559298,-3.0029521210927586
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,9,Baradero,00105,00105,42,NATIVOS,349,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,136,68.48137535816619,239.0,79.25045749272549,-10.769082134559298,-3.0029521210927586
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,99,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,64,68.0,238.0,78.77201867221234,-10.77201867221234,-3.0037709728633817
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,99,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,55,68.0,238.0,78.77201867221234,-10.77201867221234,-3.0037709728633817
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,99,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,105,68.0,238.0,78.77201867221234,-10.77201867221234,-3.0037709728633817
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,0901A,0901A,99,NATIVOS,350,9,PARLAMENTO MERCOSUR REGIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,14,68.0,238.0,78.77201867221234,-10.77201867221234,-3.0037709728633817
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,184,NATIVOS,354,5,SENADOR PROVINCIAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,5,67.51412429378531,237.0,78.30785714503513,-10.793732851249814,-3.0098259587185936
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,184,NATIVOS,354,5,SENADOR PROVINCIAL,20134,UNION POR LA PATRIA,,,POSITIVO,107,67.51412429378531,237.0,78.30785714503513,-10.793732851249814,-3.0098259587185936
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,184,NATIVOS,354,5,SENADOR PROVINCIAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,65,67.51412429378531,237.0,78.30785714503513,-10.793732851249814,-3.0098259587185936
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,125,Zárate,01017,01017,184,NATIVOS,354,5,SENADOR PROVINCIAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,60,67.51412429378531,237.0,78.30785714503513,-10.793732851249814,-3.0098259587185936
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,6,Azul,00060,00060,128,NATIVOS,345,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,52,66.95652173913044,225.0,77.75300884583902,-10.796487106708582,-3.0105939812082165
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,6,Azul,00060,00060,128,NATIVOS,345,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,74,66.95652173913044,225.0,77.75300884583902,-10.796487106708582,-3.0105939812082165
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,6,Azul,00060,00060,128,NATIVOS,345,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,91,66.95652173913044,225.0,77.75300884583902,-10.796487106708582,-3.0105939812082165
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,7.0,Sección Séptima,6,Azul,00060,00060,128,NATIVOS,345,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,8,66.95652173913044,225.0,77.75300884583902,-10.796487106708582,-3.0105939812082165
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00505,00505,1286,NATIVOS,351,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,105,70.37037037037037,213.0,81.18079502224452,-10.810424651874158,-3.014480457353057
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00505,00505,1286,NATIVOS,351,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,20,70.37037037037037,213.0,81.18079502224452,-10.810424651874158,-3.014480457353057
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00505,00505,1286,NATIVOS,351,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,60,70.37037037037037,213.0,81.18079502224452,-10.810424651874158,-3.014480457353057
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,8.0,Sección Capital,63,La Plata,00505,00505,1286,NATIVOS,351,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,28,70.37037037037037,213.0,81.18079502224452,-10.810424651874158,-3.014480457353057
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,299,NATIVOS,350,3,DIPUTADO NACIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,98,68.0,229.0,78.81536301030016,-10.81536301030016,-3.0158575156505782
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,299,NATIVOS,350,3,DIPUTADO NACIONAL,20136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,,POSITIVO,9,68.0,229.0,78.81536301030016,-10.81536301030016,-3.0158575156505782
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,299,NATIVOS,350,3,DIPUTADO NACIONAL,20132,JUNTOS POR EL CAMBIO,,,POSITIVO,60,68.0,229.0,78.81536301030016,-10.81536301030016,-3.0158575156505782
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00904,00904,299,NATIVOS,350,3,DIPUTADO NACIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,62,68.0,229.0,78.81536301030016,-10.81536301030016,-3.0158575156505782
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00905,00905,319,NATIVOS,356,9,PARLAMENTO MERCOSUR REGIONAL,20135,LA LIBERTAD AVANZA,,,POSITIVO,61,66.85393258426966,222.0,77.69299215399133,-10.83905956972167,-3.022465287091847
2023,GENERAL,2,PROVISORIO,1,NORMAL,2,Buenos Aires,2.0,Sección Segunda,107,San Nicolás,00905,00905,319,NATIVOS,356,9,PARLAMENTO MERCOSUR REGIONAL,20134,UNION POR LA PATRIA,,,POSITIVO,121,66.85393258426966,222.0,77.69299215399133,-10.83905956972167,-3.022465287091847
